,customer_id,season,season_first,sum_customer_transaction,gender,region,crop,literacy,has_phone,community_received_premium
3518,186725,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3519,588,2016 major,2016 major,18.0,undefined,GH-UW,Maize,native_rw,no_phone,premium_paid
3520,161618,2018 major,2018 major,5.0,M,GH-NP,Maize,none,no_phone,premium_paid
3521,192280,2019 major,2018 major,4.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3522,509,2016 major,2016 major,2.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
3523,2240,2016 major,2016 major,10.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
3524,53,2016 major,2016 major,10.0,undefined,GH-NP,Rice,native_rw,no_phone,not_premium_paid
3525,202655,2018 minor,2018 minor,20.0,undefined,GH-BA,Maize,native_rw,yes_phone,not_premium_paid
3526,200388,2018 major,2018 major,20.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
3527,200110,2018 major,2018 major,20.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
3528,116054,2018 major,2018 major,4.0,M,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3529,193167,2018 major,2018 major,6.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
3530,176422,2018 major,2018 major,2.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
3531,101240,2018 major,2018 major,5.0,M,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
3532,195884,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3533,196742,2018 major,2018 major,20.0,undefined,GH-NP,Sorghum,native_rw,no_phone,not_premium_paid
3534,183082,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3535,106101,2018 major,2018 major,2.0,M,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
3536,195296,2018 major,2018 major,15.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3537,7336,2018 major,2018 major,2.0,M,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
3538,190707,2018 major,2018 major,20.0,undefined,GH-UW,Groundnut,native_rw,no_phone,not_premium_paid
3539,10729,2018 major,2017 major,2.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
3540,193070,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3541,12823,2017 major,2017 major,1.0,M,GH-NP,Groundnut,none,no_phone,not_premium_paid
3542,187833,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,yes_phone,premium_paid
3543,9018,2018 major,2017 major,10.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
3544,195952,2018 major,2018 major,10.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
3545,181645,2018 major,2018 major,1.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
3546,7627,2017 major,2017 major,1.0,F,GH-NP,Groundnut,none,no_phone,not_premium_paid
3547,57615,2018 major,2018 major,2.0,M,GH-NP,Maize,native_rw,yes_phone,premium_paid
3548,148453,2018 major,2018 major,5.0,F,GH-NP,Maize,none,no_phone,premium_paid
3549,1332,2017 major,2016 major,40.0,undefined,GH-UE,Sorghum,native_rw,no_phone,not_premium_paid
3550,8310,2019 major,2017 major,2.0,M,GH-NP,Maize,none,no_phone,premium_paid
3551,11663,2017 major,2017 major,1.0,F,GH-NP,Groundnut,none,no_phone,premium_paid
3552,2052,2016 major,2016 major,20.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
3553,2085,2016 major,2016 major,18.0,F,GH-UE,Maize,none,no_phone,not_premium_paid
3554,183891,2018 major,2018 major,5.0,undefined,GH-UE,Groundnut,native_rw,no_phone,premium_paid
3555,10300,2017 major,2017 major,1.0,F,GH-NP,Maize,none,no_phone,not_premium_paid
3556,145777,2018 major,2018 major,10.0,M,GH-NP,Maize,none,yes_phone,premium_paid
3557,34530,2018 major,2018 major,4.0,M,GH-NP,Maize,native_rw,yes_phone,premium_paid
3558,182320,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3559,181873,2019 major,2018 major,3.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3560,2300,2016 major,2016 major,20.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
3561,196657,2018 major,2018 major,20.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
3562,55162,2018 major,2018 major,4.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
3563,145795,2018 major,2018 major,20.0,M,GH-NP,Maize,none,no_phone,premium_paid
3564,91879,2018 major,2018 major,3.0,F,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3565,186733,2018 major,2018 major,18.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
3566,17577,2017 major,2017 major,1.0,F,GH-NP,Maize,none,no_phone,premium_paid
3567,177751,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3568,179470,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3569,77318,2018 major,2018 major,2.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
3570,185207,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3571,20469,2018 major,2018 major,20.0,F,GH-NP,Groundnut,none,no_phone,not_premium_paid
3572,183685,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3573,30339,2018 major,2017 major,15.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
3574,187756,2018 major,2018 major,15.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
3575,180667,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3576,185180,2018 major,2018 major,2.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
3577,204845,2018 minor,2018 minor,20.0,M,GH-AH,Maize,native_rw,no_phone,premium_paid
3578,202076,2018 minor,2018 minor,20.0,undefined,GH-BA,Maize,native_rw,yes_phone,premium_paid
3579,173145,2017 major,2017 major,2.0,F,GH-NP,Maize,none,no_phone,premium_paid
3580,192947,2018 major,2018 major,5.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
3581,184003,2018 major,2018 major,5.0,undefined,GH-UE,Groundnut,native_rw,no_phone,premium_paid
3582,5782,2017 major,2017 major,2.0,F,GH-NP,Maize,none,no_phone,not_premium_paid
3583,95117,2018 major,2018 major,10.0,M,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
3584,89558,2018 major,2018 major,2.0,M,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
3585,177637,2018 major,2018 major,1.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
3586,183264,2019 major,2018 major,16.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3587,10096,2018 major,2018 major,5.0,M,GH-UE,Maize,native_rw,yes_phone,premium_paid
3588,196679,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3589,2651,2016 major,2016 major,11.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
3590,2564,2016 major,2016 major,5.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
3591,194379,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3592,200355,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3593,3343,2018 major,2017 major,2.0,F,GH-NP,Maize,none,no_phone,not_premium_paid
3594,185409,2018 major,2018 major,6.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3595,156369,2019 major,2018 major,3.0,M,GH-NP,Maize,none,yes_phone,premium_paid
3596,193868,2019 major,2018 major,8.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3597,60324,2018 major,2018 major,10.0,M,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
3598,196743,2018 major,2018 major,20.0,undefined,GH-NP,Sorghum,native_rw,no_phone,not_premium_paid
3599,11561,2017 major,2017 major,2.0,M,GH-NP,Maize,none,no_phone,premium_paid
3600,177606,2018 major,2018 major,4.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3601,1217,2016 major,2016 major,5.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
3602,204054,2018 minor,2018 minor,20.0,M,GH-AH,Maize,native_rw,yes_phone,premium_paid
3603,4200,2017 major,2017 major,2.0,F,GH-UW,Groundnut,none,no_phone,not_premium_paid
3604,1585,2016 major,2016 major,20.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
3605,2602,2016 major,2016 major,20.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
3606,192807,2018 major,2018 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3607,14100,2018 major,2018 major,4.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
3608,186831,2018 minor,2018 minor,15.0,undefined,GH-BA,Maize,native_rw,yes_phone,premium_paid
3609,185624,2018 major,2018 major,8.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3610,194770,2018 major,2018 major,50.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
3611,2982,2016 major,2016 major,5.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
3612,5514,2017 major,2017 major,20.0,M,GH-UE,Maize,none,no_phone,not_premium_paid
3613,177707,2018 major,2018 major,,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3614,183964,2019 major,2018 major,8.0,undefined,GH-UE,Rice,native_rw,no_phone,premium_paid
3615,180216,2018 major,2018 major,13.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3616,178933,2019 major,2018 major,4.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3617,86766,2018 major,2017 major,1.0,M,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3618,179510,2018 major,2018 major,6.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3619,118,2016 major,2016 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3620,189103,2018 major,2018 major,18.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
3621,190578,2018 major,2018 major,5.0,undefined,GH-UE,Groundnut,native_rw,no_phone,premium_paid
3622,196487,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3623,179437,2019 major,2018 major,4.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3624,3117,2018 major,2018 major,10.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
3625,312,2019 major,2016 major,20.0,undefined,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
3626,175689,2018 major,2018 major,5.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
3627,193823,2018 major,2018 major,3.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3628,186672,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3629,186279,2018 major,2018 major,5.0,undefined,GH-UW,Groundnut,native_rw,no_phone,premium_paid
3630,183923,2019 major,2018 major,8.0,undefined,GH-UE,Sorghum,native_rw,no_phone,premium_paid
3631,183441,2018 major,2018 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3632,185356,2018 major,2018 major,2.0,undefined,GH-BA,Maize,native_rw,no_phone,premium_paid
3633,177747,2018 major,2018 major,,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3634,154,2016 major,2016 major,40.0,M,GH-NP,Rice,native_rw,no_phone,not_premium_paid
3635,9385,2017 major,2017 major,3.0,M,GH-NP,Maize,none,yes_phone,premium_paid
3636,322,2016 major,2016 major,20.0,undefined,GH-NP,Rice,native_rw,no_phone,not_premium_paid
3637,196041,2018 major,2018 major,5.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
3638,152196,2018 major,2018 major,5.0,F,GH-UW,Groundnut,none,no_phone,premium_paid
3639,196406,2018 major,2018 major,5.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
3640,2711,2016 major,2016 major,5.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
3641,204928,2018 minor,2018 minor,20.0,F,GH-BA,Maize,native_rw,no_phone,premium_paid
3642,184149,2018 major,2018 major,5.0,undefined,GH-UE,Groundnut,native_rw,no_phone,premium_paid
3643,158293,2018 major,2018 major,20.0,M,GH-NP,Maize,none,yes_phone,premium_paid
3644,133444,2019 major,2018 major,16.0,M,GH-NP,Maize,none,yes_phone,premium_paid
3645,7322,2018 major,2018 major,21.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
3646,204192,2018 minor,2018 minor,20.0,M,GH-AH,Maize,native_rw,yes_phone,premium_paid
3647,183591,2018 major,2018 major,14.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3648,130228,2018 major,2018 major,6.0,M,GH-NP,Maize,none,yes_phone,premium_paid
3649,23,2017 major,2016 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3650,184085,2018 major,2018 major,5.0,undefined,GH-UE,Groundnut,native_rw,no_phone,premium_paid
3651,200394,2018 major,2018 major,12.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
3652,180820,2018 major,2018 major,15.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3653,200162,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3654,191906,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3655,192363,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3656,182324,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3657,194328,2019 major,2018 major,30.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3658,153126,2018 major,2018 major,1.0,M,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
3659,180885,2018 major,2018 major,10.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
3660,1008,2016 major,2016 major,18.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
3661,183132,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3662,26405,2018 major,2018 major,1.0,M,GH-NP,Maize,native_r,yes_phone,not_premium_paid
3663,6048,2017 major,2017 major,2.0,F,GH-NP,Maize,none,no_phone,premium_paid
3664,185402,2018 major,2018 major,5.0,undefined,GH-NP,Sorghum,native_rw,no_phone,not_premium_paid
3665,189103,2018 major,2018 major,18.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
3666,192609,2018 major,2018 major,5.0,undefined,GH-BA,Groundnut,native_rw,no_phone,premium_paid
3667,173016,2018 major,2017 major,1.0,F,GH-NP,Maize,none,no_phone,premium_paid
3668,3003,2016 major,2016 major,15.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
3669,189050,2018 major,2018 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3670,199870,2019 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3671,179460,2018 major,2018 major,20.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
3672,206147,2019 major,2019 major,5.0,M,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3673,205318,2019 major,2018 major,550.0,M,GH-BA,Maize,national_rw,yes_phone,premium_paid
3674,173125,2018 major,2018 major,20.0,F,GH-NP,Groundnut,none,no_phone,premium_paid
3675,170962,2017 major,2017 major,20.0,undefined,GH-NP,Maize,native_rw,yes_phone,premium_paid
3676,10776,2017 major,2017 major,1.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
3677,196594,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3678,174198,2018 major,2018 major,20.0,M,GH-UW,Maize,native_rw,no_phone,not_premium_paid
3679,2322,2016 major,2016 major,10.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
3680,183420,2018 major,2018 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3681,173067,2018 major,2018 major,20.0,M,GH-NP,Maize,none,no_phone,premium_paid
3682,193364,2018 major,2018 major,10.0,undefined,GH-NP,Rice,native_rw,no_phone,not_premium_paid
3683,178933,2019 major,2018 major,4.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3684,193232,2018 major,2018 major,20.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
3685,1320,2016 major,2016 major,5.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
3686,183317,2018 minor,2018 minor,5.0,undefined,GH-BA,Maize,native_rw,yes_phone,premium_paid
3687,184067,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3688,25876,2018 major,2018 major,5.0,F,GH-UE,Groundnut,none,no_phone,premium_paid
3689,187934,2018 major,2018 major,5.0,undefined,GH-BA,Groundnut,native_rw,yes_phone,not_premium_paid
3690,2147,2016 major,2016 major,20.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
3691,206317,2019 major,2019 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3692,28112,2018 major,2018 major,10.0,M,GH-UE,Maize,native_rw,yes_phone,not_premium_paid
3693,184717,2018 major,2018 major,1.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
3694,183077,2018 major,2018 major,5.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
3695,173067,2018 major,2018 major,20.0,M,GH-NP,Maize,none,no_phone,premium_paid
3696,185911,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3697,169319,2018 major,2018 major,1.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
3698,194424,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3699,172587,2017 major,2017 major,1.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
3700,20627,2017 major,2017 major,20.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
3701,202596,2018 minor,2018 minor,20.0,M,GH-AH,Maize,native_rw,yes_phone,premium_paid
3702,184767,2019 major,2018 major,15.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3703,186668,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3704,1023,2016 major,2016 major,18.0,M,GH-UW,Maize,native_rw,yes_phone,premium_paid
3705,261,2016 major,2016 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3706,196479,2018 major,2018 major,20.0,undefined,GH-UE,Rice,native_rw,no_phone,premium_paid
3707,8298,2018 major,2017 major,1.0,M,GH-NP,Maize,none,no_phone,premium_paid
3708,8298,2018 major,2017 major,1.0,M,GH-NP,Maize,none,no_phone,premium_paid
3709,170388,2018 major,2018 major,20.0,M,GH-NP,Maize,native_rw,no_phone,premium_paid
3710,202089,2018 minor,2018 minor,10.0,M,GH-BA,Maize,native_rw,yes_phone,not_premium_paid
3711,197756,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
3712,3039,2016 major,2016 major,10.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
3713,22900,2019 major,2018 major,2.0,M,GH-NP,Maize,none,no_phone,premium_paid
3714,8518,2017 major,2017 major,2.0,M,GH-NP,Maize,native_r,yes_phone,not_premium_paid
3715,95222,2018 major,2018 major,20.0,F,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3716,4380,2017 major,2017 major,2.0,F,GH-NP,Groundnut,none,yes_phone,not_premium_paid
3717,5408,2018 major,2018 major,2.0,F,GH-UW,Maize,none,no_phone,not_premium_paid
3718,183465,2018 major,2018 major,12.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3719,186160,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
3720,11739,2017 major,2017 major,1.0,M,GH-NP,Groundnut,none,no_phone,not_premium_paid
3721,200196,2018 major,2018 major,18.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3722,9056,2018 major,2017 major,22.0,M,GH-NP,Maize,none,no_phone,premium_paid
3723,1619,2016 major,2016 major,36.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
3724,190585,2018 major,2018 major,5.0,undefined,GH-UE,Groundnut,native_rw,no_phone,premium_paid
3725,183460,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
3726,23607,2017 major,2017 major,5.0,F,GH-NP,Groundnut,none,no_phone,not_premium_paid
3727,183419,2018 major,2018 major,7.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3728,132798,2018 major,2018 major,2.0,F,GH-NP,Groundnut,none,no_phone,not_premium_paid
3729,202647,2018 minor,2018 minor,20.0,undefined,GH-AH,Maize,native_rw,yes_phone,premium_paid
3730,184635,2018 major,2018 major,5.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
3731,41013,2018 major,2018 major,2.0,M,GH-NP,Sorghum,none,yes_phone,premium_paid
3732,205813,2018 minor,2018 minor,20.0,M,GH-AH,Maize,native_rw,yes_phone,premium_paid
3733,25689,2018 major,2018 major,5.0,F,GH-UE,Groundnut,none,yes_phone,premium_paid
3734,195989,2018 major,2018 major,20.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
3735,2470,2017 major,2016 major,10.0,M,GH-UE,Sorghum,none,no_phone,not_premium_paid
3736,182408,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
3737,5996,2017 major,2017 major,1.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
